REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,10/11/2022 17:30,5364.76,117.78,TRADE
VIC1,10/11/2022 18:00,5375.81,107.71,TRADE
VIC1,10/11/2022 18:30,5306.43,105.36,TRADE
VIC1,10/11/2022 19:00,5467.44,119.5,TRADE
VIC1,10/11/2022 19:30,5445.32,119.5,TRADE
VIC1,10/11/2022 20:00,5236.48,95.54,TRADE
VIC1,10/11/2022 20:30,5098.33,97.33,TRADE
VIC1,10/11/2022 21:00,4883.25,97.8,TRADE
VIC1,10/11/2022 21:30,4661.52,96.61,TRADE
VIC1,10/11/2022 22:00,4598.22,100.44,TRADE
VIC1,10/11/2022 22:30,4492.06,116.56,TRADE
VIC1,10/11/2022 23:00,4405.69,115.4,TRADE
VIC1,10/11/2022 23:30,4645.09,120.16,TRADE
VIC1,11/11/2022 0:00,4482.92,119.5,TRADE
VIC1,11/11/2022 0:30,4244.62,119.5,TRADE
VIC1,11/11/2022 1:00,4261.54,119.5,TRADE
VIC1,11/11/2022 1:30,4061.71,119.5,TRADE
VIC1,11/11/2022 2:00,3967.87,119.5,TRADE
VIC1,11/11/2022 2:30,3962.68,119.5,TRADE
VIC1,11/11/2022 3:00,3911.45,119.5,TRADE
VIC1,11/11/2022 3:30,4029.28,133.47,TRADE
VIC1,11/11/2022 4:00,3999.86,137.28,TRADE
VIC1,11/11/2022 4:30,4158.24,141.29,TRADE
VIC1,11/11/2022 5:00,4432.76,142.5,TRADE
VIC1,11/11/2022 5:30,4692.07,146.29,TRADE
VIC1,11/11/2022 6:00,4953.82,123.21,TRADE
VIC1,11/11/2022 6:30,5212.56,161.05,TRADE
VIC1,11/11/2022 7:00,5138.74,121.07,TRADE
VIC1,11/11/2022 7:30,5130.99,113.16,TRADE
VIC1,11/11/2022 8:00,5191.99,114.35,TRADE
VIC1,11/11/2022 8:30,5183.13,112.84,TRADE
VIC1,11/11/2022 9:00,5000.68,108.78,TRADE
VIC1,11/11/2022 9:30,4801.96,99.5,TRADE
VIC1,11/11/2022 10:00,4818.94,99.5,TRADE
VIC1,11/11/2022 10:30,4858.49,110.62,TRADE
VIC1,11/11/2022 11:00,4661.7,99.5,TRADE
VIC1,11/11/2022 11:30,4805.87,99.5,TRADE
VIC1,11/11/2022 12:00,4589.01,40.33,TRADE
VIC1,11/11/2022 12:30,4462.52,39.16,TRADE
VIC1,11/11/2022 13:00,4523.53,58.76,TRADE
VIC1,11/11/2022 13:30,4549.39,114.96,TRADE
VIC1,11/11/2022 14:00,4605.74,31.47,TRADE
VIC1,11/11/2022 14:30,4624.7,19.13,TRADE
VIC1,11/11/2022 15:00,4633.24,18.48,TRADE
VIC1,11/11/2022 15:30,4875.81,72.37,TRADE
VIC1,11/11/2022 16:00,4979.44,104.75,TRADE
VIC1,11/11/2022 16:30,5021.04,106.28,TRADE
VIC1,11/11/2022 17:00,5057.13,135.83,TRADE
VIC1,11/11/2022 17:30,5085.29,107.64,TRADE
VIC1,11/11/2022 18:00,5122.74,162.76,TRADE
VIC1,11/11/2022 18:30,5128.46,139.5,TRADE
VIC1,11/11/2022 19:00,5075.79,195.78,TRADE
VIC1,11/11/2022 19:30,5147.47,127.65,TRADE
VIC1,11/11/2022 20:00,5050.12,124.09,TRADE
VIC1,11/11/2022 20:30,4883.89,116.61,TRADE
VIC1,11/11/2022 21:00,4674.71,99.5,TRADE
VIC1,11/11/2022 21:30,4595.94,108.58,TRADE
VIC1,11/11/2022 22:00,4307.68,108.93,TRADE
VIC1,11/11/2022 22:30,4310.53,116.47,TRADE
VIC1,11/11/2022 23:00,4264.66,110.84,TRADE
VIC1,11/11/2022 23:30,4467.66,115,TRADE
VIC1,12/11/2022 0:00,4249.08,99.95,TRADE
VIC1,12/11/2022 0:30,4114.79,96.94,TRADE
VIC1,12/11/2022 1:00,3986.52,87.73,TRADE
VIC1,12/11/2022 1:30,3862.59,102.91,TRADE
VIC1,12/11/2022 2:00,3762.66,95.25,TRADE
VIC1,12/11/2022 2:30,3728.22,119.32,TRADE
VIC1,12/11/2022 3:00,3751.35,115.43,TRADE
VIC1,12/11/2022 3:30,3721.52,121.47,TRADE
VIC1,12/11/2022 4:00,3775.69,133.35,TRADE
VIC1,12/11/2022 4:30,3674.91,85.25,TRADE
VIC1,12/11/2022 5:00,3767.06,48.19,TRADE
VIC1,12/11/2022 5:30,3877.41,115.81,TRADE
VIC1,12/11/2022 6:00,3899.76,85.25,TRADE
VIC1,12/11/2022 6:30,4157.73,86.91,TRADE
VIC1,12/11/2022 7:00,4041.4,96.87,TRADE
VIC1,12/11/2022 7:30,4006.58,99.58,TRADE
VIC1,12/11/2022 8:00,3848.05,2.31,TRADE
VIC1,12/11/2022 8:30,3708.91,16.44,TRADE
VIC1,12/11/2022 9:00,3724.42,0,TRADE
VIC1,12/11/2022 9:30,3562.86,-27.72,TRADE
VIC1,12/11/2022 10:00,3399.03,-38,TRADE
VIC1,12/11/2022 10:30,3523.54,-38,TRADE
VIC1,12/11/2022 11:00,3267.05,-41.51,TRADE
VIC1,12/11/2022 11:30,3059.57,-57.92,TRADE
VIC1,12/11/2022 12:00,2946.5,-20,TRADE
VIC1,12/11/2022 12:30,2852.05,0.02,TRADE
VIC1,12/11/2022 13:00,2922.31,30.41,TRADE
VIC1,12/11/2022 13:30,3165.67,8.94,TRADE
VIC1,12/11/2022 14:00,3367.7,17.43,TRADE
VIC1,12/11/2022 14:30,3692.73,9.2,TRADE
VIC1,12/11/2022 15:00,3842.36,108.64,TRADE
VIC1,12/11/2022 15:30,3971.52,110.78,TRADE
VIC1,12/11/2022 16:00,4186.06,113.32,TRADE
VIC1,12/11/2022 16:30,4412.81,93.61,TRADE
VIC1,12/11/2022 17:00,4591.29,124.5,TRADE
VIC1,12/11/2022 17:30,4721.27,120.51,TRADE
VIC1,12/11/2022 18:00,4717.56,28.89,TRADE
VIC1,12/11/2022 18:30,4670.04,11.9,TRADE
VIC1,12/11/2022 19:00,4685.63,13.89,TRADE
VIC1,12/11/2022 19:30,4734.28,19.19,TRADE
VIC1,12/11/2022 20:00,4632.19,133.19,TRADE
VIC1,12/11/2022 20:30,4517.05,123.15,TRADE
VIC1,12/11/2022 21:00,4327.69,117.2,TRADE
VIC1,12/11/2022 21:30,4211.93,0.02,TRADE
VIC1,12/11/2022 22:00,4105.85,8.94,TRADE
VIC1,12/11/2022 22:30,4052.72,-38,TRADE
VIC1,12/11/2022 23:00,4088.2,-38,TRADE
VIC1,12/11/2022 23:30,4303.64,-38,TRADE
VIC1,13/11/2022 0:00,4096.94,-38,TRADE
VIC1,13/11/2022 0:30,3879.71,-38,TRADE
VIC1,13/11/2022 1:00,3790.77,0.02,TRADE
VIC1,13/11/2022 1:30,3671.76,0.02,TRADE
VIC1,13/11/2022 2:00,3627.04,9.2,TRADE
VIC1,13/11/2022 2:30,3535.37,8.94,TRADE
VIC1,13/11/2022 3:00,3469.45,8.94,TRADE
VIC1,13/11/2022 3:30,3508.57,8.94,TRADE
VIC1,13/11/2022 4:00,3618.9,9.2,TRADE
VIC1,13/11/2022 4:30,3645.36,19.13,TRADE
VIC1,13/11/2022 5:00,3710.89,85.25,TRADE
VIC1,13/11/2022 5:30,3710.23,19.13,TRADE
VIC1,13/11/2022 6:00,3675.69,8.94,TRADE
VIC1,13/11/2022 6:30,3677.79,9.2,TRADE
VIC1,13/11/2022 7:00,3498.82,9.2,TRADE
VIC1,13/11/2022 7:30,3303.05,82.86,TRADE
VIC1,13/11/2022 8:00,3135.47,19.13,TRADE
VIC1,13/11/2022 8:30,3085.22,-38,TRADE
VIC1,13/11/2022 9:00,3024.17,-57.92,TRADE
VIC1,13/11/2022 9:30,3220.04,-45,TRADE
VIC1,13/11/2022 10:00,3559.93,-38,TRADE
VIC1,13/11/2022 10:30,3554.6,-38,TRADE
VIC1,13/11/2022 11:00,3658.66,0.71,TRADE
VIC1,13/11/2022 11:30,3435.85,0,TRADE
VIC1,13/11/2022 12:00,3214.46,-38,TRADE
VIC1,13/11/2022 12:30,3405.62,-4.86,TRADE
VIC1,13/11/2022 13:00,3345.46,-38,TRADE
VIC1,13/11/2022 13:30,3683.15,-20,TRADE
VIC1,13/11/2022 14:00,3877.55,-38,TRADE
VIC1,13/11/2022 14:30,3921.81,-38,TRADE
VIC1,13/11/2022 15:00,4008.65,-38,TRADE
VIC1,13/11/2022 15:30,4255.92,-38,TRADE
VIC1,13/11/2022 16:00,4439.64,138.67,TRADE
VIC1,13/11/2022 16:30,4508.7,8.94,TRADE
VIC1,13/11/2022 17:00,4734.16,34.41,TRADE
VIC1,13/11/2022 17:30,4698.55,19.13,TRADE
VIC1,13/11/2022 18:00,4684.95,8.94,TRADE
VIC1,13/11/2022 18:30,4730.49,293.6,TRADE
VIC1,13/11/2022 19:00,4735.7,295.32,TRADE
VIC1,13/11/2022 19:30,4743.59,116.44,TRADE
VIC1,13/11/2022 20:00,4696.49,133.71,TRADE
VIC1,13/11/2022 20:30,4532.36,119.63,TRADE
VIC1,13/11/2022 21:00,4460.24,19.13,TRADE
VIC1,13/11/2022 21:30,4330.26,21.85,TRADE
VIC1,13/11/2022 22:00,4038.33,106.15,TRADE
VIC1,13/11/2022 22:30,4063.12,119.5,TRADE
VIC1,13/11/2022 23:00,4024.19,124.92,TRADE
VIC1,13/11/2022 23:30,4188.02,133.69,TRADE
VIC1,14/11/2022 0:00,4131.94,141.31,TRADE
VIC1,14/11/2022 0:30,3947.23,131,TRADE
VIC1,14/11/2022 1:00,3916.91,84.63,TRADE
VIC1,14/11/2022 1:30,3709.3,9.2,TRADE
VIC1,14/11/2022 2:00,3725.19,9.2,TRADE
VIC1,14/11/2022 2:30,3693.99,19.13,TRADE
VIC1,14/11/2022 3:00,3633.96,9.2,TRADE
VIC1,14/11/2022 3:30,3557.25,1.72,TRADE
VIC1,14/11/2022 4:00,3703.52,0.02,TRADE
VIC1,14/11/2022 4:30,3769.53,-38,TRADE
VIC1,14/11/2022 5:00,3998.12,-38,TRADE
VIC1,14/11/2022 5:30,4362.07,-32.99,TRADE
VIC1,14/11/2022 6:00,4449.73,-55.66,TRADE
VIC1,14/11/2022 6:30,4795.47,-57.92,TRADE
VIC1,14/11/2022 7:00,4820.59,-48.6,TRADE
VIC1,14/11/2022 7:30,4748.87,-57.92,TRADE
VIC1,14/11/2022 8:00,4570.79,-57.92,TRADE
VIC1,14/11/2022 8:30,4469.75,-57.92,TRADE
VIC1,14/11/2022 9:00,4581.06,-58,TRADE
VIC1,14/11/2022 9:30,4568.13,-60,TRADE
VIC1,14/11/2022 10:00,4511.59,-57.92,TRADE
VIC1,14/11/2022 10:30,4330.06,-58,TRADE
VIC1,14/11/2022 11:00,4404.7,-57.92,TRADE
VIC1,14/11/2022 11:30,4338.74,-57.92,TRADE
VIC1,14/11/2022 12:00,4329.83,-55.66,TRADE
VIC1,14/11/2022 12:30,4238.05,-60,TRADE
VIC1,14/11/2022 13:00,4230.2,-57.92,TRADE
VIC1,14/11/2022 13:30,4215.83,-58,TRADE
VIC1,14/11/2022 14:00,4023.31,-60.53,TRADE
VIC1,14/11/2022 14:30,4032.44,-55.66,TRADE
VIC1,14/11/2022 15:00,4257.26,-55.66,TRADE
VIC1,14/11/2022 15:30,4296.16,-57.92,TRADE
VIC1,14/11/2022 16:00,4412.18,-38,TRADE
VIC1,14/11/2022 16:30,4619.83,-20,TRADE
VIC1,14/11/2022 17:00,4724.04,-38,TRADE
VIC1,14/11/2022 17:30,4874.46,92.19,TRADE
VIC1,14/11/2022 18:00,4998.12,9.2,TRADE
VIC1,14/11/2022 18:30,5021.99,157.84,TRADE
VIC1,14/11/2022 19:00,5137.48,53.17,TRADE
VIC1,14/11/2022 19:30,5202.93,108.75,TRADE
VIC1,14/11/2022 20:00,5124.88,107.92,TRADE
VIC1,14/11/2022 20:30,4984.16,88.85,TRADE
VIC1,14/11/2022 21:00,4772.45,86.22,TRADE
VIC1,14/11/2022 21:30,4573.95,85.25,TRADE
VIC1,14/11/2022 22:00,4478.52,102.34,TRADE
VIC1,14/11/2022 22:30,4309.66,92.68,TRADE
VIC1,14/11/2022 23:00,4206.85,82.34,TRADE
VIC1,14/11/2022 23:30,4376.98,126.75,TRADE
VIC1,15/11/2022 0:00,4201.15,118.43,TRADE
VIC1,15/11/2022 0:30,4169.44,132.72,TRADE
VIC1,15/11/2022 1:00,4062.38,19.13,TRADE
VIC1,15/11/2022 1:30,3982.65,121.91,TRADE
VIC1,15/11/2022 2:00,3878.3,121.49,TRADE
VIC1,15/11/2022 2:30,3801.92,124.21,TRADE
VIC1,15/11/2022 3:00,3820.08,121.98,TRADE
VIC1,15/11/2022 3:30,3875.18,19.2,TRADE
VIC1,15/11/2022 4:00,3978.76,212.75,TRADE
VIC1,15/11/2022 4:30,4082.39,183.77,TRADE
VIC1,15/11/2022 5:00,4305.92,139.5,TRADE
VIC1,15/11/2022 5:30,4781.76,202.46,TRADE
VIC1,15/11/2022 6:00,5105.65,135.28,TRADE
VIC1,15/11/2022 6:30,5422.94,105.47,TRADE
VIC1,15/11/2022 7:00,5469.65,99.5,TRADE
VIC1,15/11/2022 7:30,4979.12,9.18,TRADE
VIC1,15/11/2022 8:00,4871.84,0.02,TRADE
VIC1,15/11/2022 8:30,4466.23,-20,TRADE
VIC1,15/11/2022 9:00,4427.12,-0.25,TRADE
VIC1,15/11/2022 9:30,4151.99,-20,TRADE
VIC1,15/11/2022 10:00,4145.69,34.81,TRADE
VIC1,15/11/2022 10:30,4312.36,29.84,TRADE
VIC1,15/11/2022 11:00,3991.83,-20,TRADE
VIC1,15/11/2022 11:30,3935.06,-57.92,TRADE
VIC1,15/11/2022 12:00,4087.09,-55.66,TRADE
VIC1,15/11/2022 12:30,3948.09,-38,TRADE
VIC1,15/11/2022 13:00,3592.39,-58,TRADE
VIC1,15/11/2022 13:30,3676.19,-57.92,TRADE
VIC1,15/11/2022 14:00,4167.97,-38,TRADE
VIC1,15/11/2022 14:30,4209.45,34.81,TRADE
VIC1,15/11/2022 15:00,4210.58,34.34,TRADE
VIC1,15/11/2022 15:30,4622.47,128.2,TRADE
VIC1,15/11/2022 16:00,5075.9,105.07,TRADE
VIC1,15/11/2022 16:30,5120.91,110.38,TRADE
VIC1,15/11/2022 17:00,5218.15,162.2,TRADE
VIC1,15/11/2022 17:30,5540.27,175.45,TRADE
VIC1,15/11/2022 18:00,5825.24,299.5,TRADE
VIC1,15/11/2022 18:30,5705.02,9.18,TRADE
VIC1,15/11/2022 19:00,5809.41,299.5,TRADE
VIC1,15/11/2022 19:30,5944.12,299.5,TRADE
VIC1,15/11/2022 20:00,5872.77,299.5,TRADE
VIC1,15/11/2022 20:30,5708.97,299.5,TRADE
VIC1,15/11/2022 21:00,5443.4,220.81,TRADE
VIC1,15/11/2022 21:30,5257.27,190.51,TRADE
VIC1,15/11/2022 22:00,4919.62,192.69,TRADE
VIC1,15/11/2022 22:30,4746.4,185.41,TRADE
VIC1,15/11/2022 23:00,4689.59,181.58,TRADE
VIC1,15/11/2022 23:30,4889.49,232.74,TRADE
VIC1,16/11/2022 0:00,4630.49,184.14,TRADE
VIC1,16/11/2022 0:30,4576.51,182.9,TRADE
VIC1,16/11/2022 1:00,4490.82,138.92,TRADE
VIC1,16/11/2022 1:30,4303.8,139.67,TRADE
VIC1,16/11/2022 2:00,4234.99,145.25,TRADE
VIC1,16/11/2022 2:30,4172.87,150.06,TRADE
VIC1,16/11/2022 3:00,4140.12,138.67,TRADE
VIC1,16/11/2022 3:30,4143.11,148.34,TRADE
VIC1,16/11/2022 4:00,4245.63,176.11,TRADE
VIC1,16/11/2022 4:30,4432.6,185.29,TRADE
VIC1,16/11/2022 5:00,4711.37,235.49,TRADE
VIC1,16/11/2022 5:30,5180.1,250.5,TRADE
VIC1,16/11/2022 6:00,5519.87,195.41,TRADE
VIC1,16/11/2022 6:30,5880.24,209.78,TRADE
VIC1,16/11/2022 7:00,5843.96,0.63,TRADE
VIC1,16/11/2022 7:30,5564.06,113.37,TRADE
VIC1,16/11/2022 8:00,5303.84,21.09,TRADE
VIC1,16/11/2022 8:30,5121.21,39.32,TRADE
VIC1,16/11/2022 9:00,4973.99,85.25,TRADE
VIC1,16/11/2022 9:30,4623.5,53.79,TRADE
VIC1,16/11/2022 10:00,4605.86,8.94,TRADE
VIC1,16/11/2022 10:30,4579.65,56.51,TRADE
VIC1,16/11/2022 11:00,4430.36,-10.74,TRADE
VIC1,16/11/2022 11:30,4363.94,19.62,TRADE
VIC1,16/11/2022 12:00,4179.69,-23.5,TRADE
VIC1,16/11/2022 12:30,3895.22,19.19,TRADE
VIC1,16/11/2022 13:00,4044.59,-29.72,TRADE
VIC1,16/11/2022 13:30,3909.96,2.55,TRADE
VIC1,16/11/2022 14:00,3868.33,-34.65,TRADE
VIC1,16/11/2022 14:30,3869.22,0.02,TRADE
VIC1,16/11/2022 15:00,4101.1,15.43,TRADE
VIC1,16/11/2022 15:30,4108.19,0.02,TRADE
VIC1,16/11/2022 16:00,4444.16,23.3,TRADE
VIC1,16/11/2022 16:30,4784.02,28.05,TRADE
VIC1,16/11/2022 17:00,5114.56,53.62,TRADE
VIC1,16/11/2022 17:30,5251.78,89.73,TRADE
VIC1,16/11/2022 18:00,5445.58,185.21,TRADE
VIC1,16/11/2022 18:30,5633.4,246.69,TRADE
VIC1,16/11/2022 19:00,5660.79,283.93,TRADE
VIC1,16/11/2022 19:30,5854.81,299.5,TRADE
VIC1,16/11/2022 20:00,5775.86,299.5,TRADE
VIC1,16/11/2022 20:30,5657.81,251.03,TRADE
VIC1,16/11/2022 21:00,5398.17,176.58,TRADE
VIC1,16/11/2022 21:30,5205.55,198.13,TRADE
VIC1,16/11/2022 22:00,4918.85,160,TRADE
VIC1,16/11/2022 22:30,4770.22,224.93,TRADE
VIC1,16/11/2022 23:00,4655.18,200.5,TRADE
VIC1,16/11/2022 23:30,4825.2,238.87,TRADE
VIC1,17/11/2022 0:00,4673.95,200.5,TRADE
VIC1,17/11/2022 0:30,4568.03,151.93,TRADE
VIC1,17/11/2022 1:00,4357.43,149.5,TRADE
VIC1,17/11/2022 1:30,4358.83,162.1,TRADE
VIC1,17/11/2022 2:00,4264.5,149.5,TRADE
VIC1,17/11/2022 2:30,4234.37,177.8,TRADE
VIC1,17/11/2022 3:00,4147.69,187.05,TRADE
VIC1,17/11/2022 3:30,4136.94,149.5,TRADE
VIC1,17/11/2022 4:00,4240.63,151.53,TRADE
VIC1,17/11/2022 4:30,4378.07,200.5,TRADE
VIC1,17/11/2022 5:00,4722.03,223.18,TRADE
VIC1,17/11/2022 5:30,5094.92,250.5,TRADE
VIC1,17/11/2022 6:00,5424.77,132.72,TRADE
VIC1,17/11/2022 6:30,5848.77,149.5,TRADE
VIC1,17/11/2022 7:00,5733.12,111.64,TRADE
VIC1,17/11/2022 7:30,5415.11,90.76,TRADE
VIC1,17/11/2022 8:00,5175.35,103.51,TRADE
VIC1,17/11/2022 8:30,5070.97,86.63,TRADE
VIC1,17/11/2022 9:00,4968.93,91.83,TRADE
VIC1,17/11/2022 9:30,4768.06,89.34,TRADE
VIC1,17/11/2022 10:00,4672.48,94.96,TRADE
VIC1,17/11/2022 10:30,4598.14,96.7,TRADE
VIC1,17/11/2022 11:00,4552.84,100.76,TRADE
VIC1,17/11/2022 11:30,4429.84,85.25,TRADE
VIC1,17/11/2022 12:00,4426.02,99.44,TRADE
VIC1,17/11/2022 12:30,4403.32,97.55,TRADE
VIC1,17/11/2022 13:00,4256.76,71.27,TRADE
VIC1,17/11/2022 13:30,4293.49,71.8,TRADE
VIC1,17/11/2022 14:00,4153.37,22.48,TRADE
VIC1,17/11/2022 14:30,4146.81,35.65,TRADE
VIC1,17/11/2022 15:00,4286.4,93.35,TRADE
VIC1,17/11/2022 15:30,4306.4,92.56,TRADE
VIC1,17/11/2022 16:00,4374.99,119.87,TRADE
VIC1,17/11/2022 16:30,4683.46,94.92,TRADE
VIC1,17/11/2022 17:00,4841.83,149.5,TRADE
VIC1,17/11/2022 17:30,5046.4,149.5,TRADE
VIC1,17/11/2022 18:00,5305.18,281.08,TRADE
VIC1,17/11/2022 18:30,5444.02,268.3,TRADE
VIC1,17/11/2022 19:00,5537.07,269.06,TRADE
VIC1,17/11/2022 19:30,5549.59,262.84,TRADE
VIC1,17/11/2022 20:00,5705.99,276.07,TRADE
VIC1,17/11/2022 20:30,5509.07,250.5,TRADE
VIC1,17/11/2022 21:00,5214.64,166.52,TRADE
VIC1,17/11/2022 21:30,5052.22,149.5,TRADE
VIC1,17/11/2022 22:00,4810.71,135.64,TRADE
VIC1,17/11/2022 22:30,4702.61,130.43,TRADE
VIC1,17/11/2022 23:00,4722.64,124.92,TRADE
VIC1,17/11/2022 23:30,4848.23,123.54,TRADE
VIC1,18/11/2022 0:00,4709.65,72.09,TRADE
VIC1,18/11/2022 0:30,4600.65,121.86,TRADE
VIC1,18/11/2022 1:00,4510.43,128.96,TRADE
VIC1,18/11/2022 1:30,4321.72,19.13,TRADE
VIC1,18/11/2022 2:00,4210.56,19.13,TRADE
VIC1,18/11/2022 2:30,4175.45,19.13,TRADE
VIC1,18/11/2022 3:00,4162,48.93,TRADE
VIC1,18/11/2022 3:30,4199.2,56.52,TRADE
VIC1,18/11/2022 4:00,4298.22,85.25,TRADE
VIC1,18/11/2022 4:30,4438.43,85.25,TRADE
VIC1,18/11/2022 5:00,4647.09,149.5,TRADE
VIC1,18/11/2022 5:30,5085.5,200.5,TRADE
VIC1,18/11/2022 6:00,5334.2,93.03,TRADE
VIC1,18/11/2022 6:30,5539.47,57.03,TRADE
VIC1,18/11/2022 7:00,5349.82,9.18,TRADE
VIC1,18/11/2022 7:30,4869.37,6.38,TRADE
VIC1,18/11/2022 8:00,4557.05,6.89,TRADE
VIC1,18/11/2022 8:30,4155.53,-45,TRADE
VIC1,18/11/2022 9:00,3712.55,-29.63,TRADE
VIC1,18/11/2022 9:30,3414.84,-20,TRADE
VIC1,18/11/2022 10:00,3322.22,-20,TRADE
VIC1,18/11/2022 10:30,3076.23,-19.96,TRADE
VIC1,18/11/2022 11:00,3065.51,-45,TRADE
VIC1,18/11/2022 11:30,3028.42,-25.19,TRADE
VIC1,18/11/2022 12:00,2931.75,-40.49,TRADE
VIC1,18/11/2022 12:30,3008.43,-32.05,TRADE
VIC1,18/11/2022 13:00,2883.08,-62,TRADE
VIC1,18/11/2022 13:30,3007.69,-45,TRADE
VIC1,18/11/2022 14:00,3069.4,-17.05,TRADE
VIC1,18/11/2022 14:30,3206.67,-3.33,TRADE
VIC1,18/11/2022 15:00,3391.2,-0.53,TRADE
VIC1,18/11/2022 15:30,3676.45,12.25,TRADE
VIC1,18/11/2022 16:00,4021.4,72.59,TRADE
VIC1,18/11/2022 16:30,4314.3,11.65,TRADE
VIC1,18/11/2022 17:00,4508.37,55.95,TRADE
VIC1,18/11/2022 17:30,4762.8,189.97,TRADE
VIC1,18/11/2022 18:00,5070.21,10.64,TRADE
VIC1,18/11/2022 18:30,4999.45,52.81,TRADE
VIC1,18/11/2022 19:00,5051.11,117.52,TRADE
VIC1,18/11/2022 19:30,5132.82,52.21,TRADE
VIC1,18/11/2022 20:00,5003.67,9.2,TRADE
VIC1,18/11/2022 20:30,4932.05,236.53,TRADE
VIC1,18/11/2022 21:00,4707.45,90.2,TRADE
VIC1,18/11/2022 21:30,4547.63,21.22,TRADE
VIC1,18/11/2022 22:00,4352.17,8.94,TRADE
VIC1,18/11/2022 22:30,4238.11,8.94,TRADE
VIC1,18/11/2022 23:00,4078.36,11.1,TRADE
VIC1,18/11/2022 23:30,4426.27,138.54,TRADE
VIC1,19/11/2022 0:00,4235.19,-38,TRADE
VIC1,19/11/2022 0:30,4088.83,8.94,TRADE
VIC1,19/11/2022 1:00,3961.24,-2.31,TRADE
VIC1,19/11/2022 1:30,3878.6,106.04,TRADE
VIC1,19/11/2022 2:00,3713.29,0.02,TRADE
VIC1,19/11/2022 2:30,3730.06,120.13,TRADE
VIC1,19/11/2022 3:00,3615.39,8.94,TRADE
VIC1,19/11/2022 3:30,3548.62,0.02,TRADE
VIC1,19/11/2022 4:00,3615.34,50.75,TRADE
VIC1,19/11/2022 4:30,3656.3,-36.85,TRADE
VIC1,19/11/2022 5:00,3717.42,-19.9,TRADE
VIC1,19/11/2022 5:30,3811.11,-19.9,TRADE
VIC1,19/11/2022 6:00,3839.46,-20.83,TRADE
VIC1,19/11/2022 6:30,3943.61,20.78,TRADE
VIC1,19/11/2022 7:00,4046.71,32.06,TRADE
VIC1,19/11/2022 7:30,4028.31,8.94,TRADE
VIC1,19/11/2022 8:00,3998.8,-38,TRADE
VIC1,19/11/2022 8:30,3979.73,-58,TRADE
VIC1,19/11/2022 9:00,4236.56,23.28,TRADE
VIC1,19/11/2022 9:30,4256.55,15.78,TRADE
VIC1,19/11/2022 10:00,4144.45,14.59,TRADE
VIC1,19/11/2022 10:30,4177.64,-2.11,TRADE
VIC1,19/11/2022 11:00,4176.71,-2.04,TRADE
VIC1,19/11/2022 11:30,4142.89,-38,TRADE
VIC1,19/11/2022 12:00,4206.06,-30.93,TRADE
VIC1,19/11/2022 12:30,4130.71,-34.14,TRADE
VIC1,19/11/2022 13:00,4071.39,-38,TRADE
VIC1,19/11/2022 13:30,3961.39,11.33,TRADE
VIC1,19/11/2022 14:00,3853.85,-38,TRADE
VIC1,19/11/2022 14:30,3528.72,-38,TRADE
VIC1,19/11/2022 15:00,3086.85,-38,TRADE
VIC1,19/11/2022 15:30,3156.6,-38.5,TRADE
VIC1,19/11/2022 16:00,3477.03,-38,TRADE
VIC1,19/11/2022 16:30,3751.28,-38,TRADE
VIC1,19/11/2022 17:00,4038.92,63.21,TRADE
VIC1,19/11/2022 17:30,4423.54,204.92,TRADE
VIC1,19/11/2022 18:00,4564.29,-38.5,TRADE
VIC1,19/11/2022 18:30,4706.68,30.31,TRADE
VIC1,19/11/2022 19:00,4538.2,-3.2,TRADE
VIC1,19/11/2022 19:30,4680.43,97.23,TRADE
VIC1,19/11/2022 20:00,4716.13,112.08,TRADE
VIC1,19/11/2022 20:30,4608.38,9.2,TRADE
VIC1,19/11/2022 21:00,4324.99,6.78,TRADE
VIC1,19/11/2022 21:30,4355.63,9.2,TRADE
VIC1,19/11/2022 22:00,4204.27,0,TRADE
VIC1,19/11/2022 22:30,4262.09,-0.4,TRADE
VIC1,19/11/2022 23:00,4204.38,-0.78,TRADE
VIC1,19/11/2022 23:30,4314.82,8.94,TRADE
VIC1,20/11/2022 0:00,4129.33,-38,TRADE
VIC1,20/11/2022 0:30,3999.61,-38,TRADE
VIC1,20/11/2022 1:00,3789.74,-38,TRADE
VIC1,20/11/2022 1:30,3680.3,-42.91,TRADE
VIC1,20/11/2022 2:00,3566.25,-38.5,TRADE
VIC1,20/11/2022 2:30,3417.63,-55.66,TRADE
VIC1,20/11/2022 3:00,3321.2,-57.92,TRADE
VIC1,20/11/2022 3:30,3354.98,-41.51,TRADE
VIC1,20/11/2022 4:00,3364.61,-45.76,TRADE
VIC1,20/11/2022 4:30,3453.75,-38,TRADE
VIC1,20/11/2022 5:00,3436.49,-38,TRADE
VIC1,20/11/2022 5:30,3515.13,-38,TRADE
VIC1,20/11/2022 6:00,3568.77,-38,TRADE
VIC1,20/11/2022 6:30,3570.8,-57.92,TRADE
VIC1,20/11/2022 7:00,3308.96,-58,TRADE
VIC1,20/11/2022 7:30,3172.94,-58,TRADE
VIC1,20/11/2022 8:00,3103.28,-59.58,TRADE
VIC1,20/11/2022 8:30,3145.8,-58,TRADE
VIC1,20/11/2022 9:00,2984.97,-60,TRADE
VIC1,20/11/2022 9:30,2934.94,-60.53,TRADE
